id;name;description;price;catalog_url;category_id;picture_url
581;Виброплита CHAMPION TR72;Уровень шума (дБ): 102, Тип запуска: ручной, Мощность (кВт): 4.8, Мощность (л.с.): 6.5, Объем двигателя (см3): 196, Тип двигателя: бензиновый, Производительность (м2/ч): 120, Глубина уплотнения (мм): 250, Частота вибрации (уд/мин): 650, Амплитуда удара (мм): 65, Сила удара (кН): 10, Виброплита: прямоходная;51700;…;118;http://magazilla.ru/jpg_zoom1/1255558.jpg
582;Виброплита Grost TR-70E1;Мощность (кВт): 2.2, Напряжение сети: 220 В, Тип двигателя: электрический, Скорость перемещения (м/мин): 10.5, Глубина уплотнения (мм): 250, Частота вибрации (уд/мин): 570, Амплитуда удара (мм): 65, Сила удара (кН): 12, Тип: вибронога;45441;…;118;http://magazilla.ru/jpg_zoom1/787264.jpg
583;Виброплита Belle PCX 13/40;Уровень шума (дБ): 105, Тип запуска: ручной, Мощность (кВт): 2.9, Мощность (л.с.): 4, Объем двигателя (см3): 118, Тип двигателя: бензиновый, Скорость перемещения (м/мин): 20, Частота вибрации (уд/мин): 6060, Сила удара (кН): 13, Виброплита: прямоходная, Тип: виброплита;78184;…;118;http://magazilla.ru/jpg_zoom1/825847.jpg
584;Виброплита Sturm PC8806H;Уровень шума (дБ): 98, Колеса, Оросительная система, Тип запуска: ручной, Мощность (кВт): 3, Мощность (л.с.): 5.5, Объем двигателя (см3): 163, Тип двигателя: бензиновый, Скорость перемещения (м/мин): 14.7, Глубина уплотнения (мм): 200, Частота вибрации (уд/мин): 4500, Сила удара (кН): 12.1, Виброплита: прямоходная;41497;…;118;http://magazilla.ru/jpg_zoom1/797665.jpg
585;Виброплита TSS MSD1.2;Уровень шума (дБ): 105, Тип запуска: ручной, Мощность (кВт): 0.9, Мощность (л.с.): 1.2, Объем двигателя (см3): 35, Тип двигателя: бензиновый, Макс. длина рейки (м): 4.3, Частота вибрации (уд/мин): 8500, Тип: виброрейка;23860;…;118;http://magazilla.ru/jpg_zoom1/873494.jpg
586;Плиткорез Prorab 5924;Угловая резка, Водяное охлаждение диска, Глубина реза (мм): 60, Длина реза (мм): 920, Диаметр диска (мм): 250, Кол-во оборотов: 3000, Мощность (Вт): 1100, Тип: электрический стационарный;26478;…;119;http://magazilla.ru/jpg_zoom1/678654.jpg
587;Плиткорез RemoColor 46-0-650;Длина реза (мм): 500, Тип: ручной;4536;…;119;http://magazilla.ru/jpg_zoom1/1230846.jpg
588;Плиткорез Makita 4101RH;Угловая резка, Водяное охлаждение диска, Глубина реза (мм): 42, Диаметр диска (мм): 125, Кол-во оборотов: 12000, Мощность (Вт): 860, Тип: электрический переносной;24748;…;119;http://magazilla.ru/jpg_zoom1/1166316.jpg
589;Плиткорез Zubr 33195-50;Длина реза (мм): 500, Тип: ручной;2645;…;119;http://magazilla.ru/jpg_zoom1/686693.jpg
590;Плиткорез Zubr 33193-70-Z01;Длина реза (мм): 700, Тип: ручной;5020;…;119;http://magazilla.ru/jpg_zoom1/686690.jpg
591;Мотобур Diold MR-1-52;Макс. диаметр (см): 30, Мощность (кВт): 1.5, Объем двигателя (см3): 51.7, Передаточное число редуктора: 30, Кол-во операторов: 1, Привод: механический, Тип: мотобур;10015;…;120;http://magazilla.ru/jpg_zoom1/1086172.jpg
592;Мотобур Iron Mole M 15-450;Макс. диаметр (см): 45, Максимальные обороты (об/мин): 3600, Мощность (кВт): 11, Объем двигателя (см3): 420, Производительность (л/мин): 20, Макс. давление в гидросистеме (бар): 220, Объем гидросистемы (л): 22, Реверс, Кол-во операторов: 1, Привод: гидравлический, Тип: мотобур;183150;…;120;http://magazilla.ru/jpg_zoom1/876959.jpg
